User-ID;ISBN;Book-Rating;Book-Title;Book-Author;Year-Of-Publication;City;State;Country;AgeGroup;content
278026;0449006522;8;Manhattan Hunt Club;JOHN SAUL;2002;east orange;new jersey;usa;Middle Age;Manhattan Hunt Club JOHN SAUL 2002
278026;0449219364;6;G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1991;east orange;new jersey;usa;Middle Age;G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1991
278026;0449221512;5;I Is for Innocent;Sue Grafton;1994;east orange;new jersey;usa;Middle Age;I Is for Innocent Sue Grafton 1994
278026;0451204301;8;Impulse;Catherine Coulter;2001;east orange;new jersey;usa;Middle Age;Impulse Catherine Coulter 2001
278026;0451206525;8;Dead Sleep;Greg Iles;2002;east orange;new jersey;usa;Middle Age;Dead Sleep Greg Iles 2002
278026;0515125490;8;Judas Child;Carol O'Connell;1999;east orange;new jersey;usa;Middle Age;Judas Child Carol O'Connell 1999
278026;0515130389;8;Carolina Moon;Nora Roberts;2001;east orange;new jersey;usa;Middle Age;Carolina Moon Nora Roberts 2001
278026;0553582364;6;A Traitor to Memory;Elizabeth George;2002;east orange;new jersey;usa;Middle Age;A Traitor to Memory Elizabeth George 2002
278026;0671001795;8;Two for the Dough;Janet Evanovich;1996;east orange;new jersey;usa;Middle Age;Two for the Dough Janet Evanovich 1996
278026;0684810387;8;MOONLIGHT BECOMES YOU;Mary Higgins Clark;1996;east orange;new jersey;usa;Middle Age;MOONLIGHT BECOMES YOU Mary Higgins Clark 1996
278026;0743206045;7;Daddy's Little Girl;Mary Higgins Clark;2002;east orange;new jersey;usa;Middle Age;Daddy's Little Girl Mary Higgins Clark 2002
278026;0786889667;5;The First Victim;Ridley Pearson;2000;east orange;new jersey;usa;Middle Age;The First Victim Ridley Pearson 2000
278026;1551667517;7;Forbidden Fruit (Mira);Erica Spindler;2003;east orange;new jersey;usa;Middle Age;Forbidden Fruit (Mira) Erica Spindler 2003
278137;0061057894;9;Acorna: The Unicorn Girl (Acorna (Paperback));Anne McCaffrey;1998;san antonio;texas;usa;Young Adult;Acorna: The Unicorn Girl (Acorna (Paperback)) Anne McCaffrey 1998
278137;0345337662;7;Interview with the Vampire;Anne Rice;1993;san antonio;texas;usa;Young Adult;Interview with the Vampire Anne Rice 1993
278137;0380600129;8;The Indian in the Cupboard;Lynne Reid Banks;1999;san antonio;texas;usa;Young Adult;The Indian in the Cupboard Lynne Reid Banks 1999
278137;0440940001;8;Island of the Blue Dolphins (Laurel Leaf Books);Scott O'Dell;1978;san antonio;texas;usa;Young Adult;Island of the Blue Dolphins (Laurel Leaf Books) Scott O'Dell 1978
278137;0446606812;7;Message in a Bottle;Nicholas Sparks;1999;san antonio;texas;usa;Young Adult;Message in a Bottle Nicholas Sparks 1999
278137;0515094978;8;The Cat Who Had 14 Tales;Lilian Jackson Braun;1991;san antonio;texas;usa;Young Adult;The Cat Who Had 14 Tales Lilian Jackson Braun 1991
278137;0553287532;9;Wish You Were Here (Mrs. Murphy Mysteries (Paperback));RITA MAE BROWN;1991;san antonio;texas;usa;Young Adult;Wish You Were Here (Mrs. Murphy Mysteries (Paperback)) RITA MAE BROWN 1991
278137;0670894508;4;Cause Celeb;Helen Fielding;2001;san antonio;texas;usa;Young Adult;Cause Celeb Helen Fielding 2001
278137;0671525808;9;So Long and Thanks for all the Fish;Douglas Adams;1985;san antonio;texas;usa;Young Adult;So Long and Thanks for all the Fish Douglas Adams 1985
278137;0804106304;8;The Joy Luck Club;Amy Tan;1994;san antonio;texas;usa;Young Adult;The Joy Luck Club Amy Tan 1994
278137;1558744150;9;Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper));Jack Canfield;1996;san antonio;texas;usa;Young Adult;Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)) Jack Canfield 1996
278137;1558745017;8;Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper));Jack Canfield;1997;san antonio;texas;usa;Young Adult;Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)) Jack Canfield 1997
278188;0156005891;8;Eden Close;Anita Shreve;1998;lake george;new york;usa;Adult;Eden Close Anita Shreve 1998
278188;0373218192;7;Engaging The Enemy;Nora Roberts;2003;lake george;new york;usa;Adult;Engaging The Enemy Nora Roberts 2003
278188;0373244487;6;Cordina's Crown Jewel;Nora Roberts;2002;lake george;new york;usa;Adult;Cordina's Crown Jewel Nora Roberts 2002
278188;0373484003;7;Irish Hearts;Nora Roberts;2000;lake george;new york;usa;Adult;Irish Hearts Nora Roberts 2000
278188;0440122090;4;Echoes;Maeve Binchy;1989;lake george;new york;usa;Adult;Echoes Maeve Binchy 1989
278188;044022103X;8;One True Thing;Anna Quindlen;1995;lake george;new york;usa;Adult;One True Thing Anna Quindlen 1995
278188;0440223571;9;This Year It Will Be Different: And Other Stories;Maeve Binchy;1997;lake george;new york;usa;Adult;This Year It Will Be Different: And Other Stories Maeve Binchy 1997
278188;0440225701;9;The Street Lawyer;JOHN GRISHAM;1999;lake george;new york;usa;Adult;The Street Lawyer JOHN GRISHAM 1999
278188;0446603589;9;Absolute Power;David Baldacci;1996;lake george;new york;usa;Adult;Absolute Power David Baldacci 1996
278188;0515124621;8;Then Came Heaven;LaVyrle Spencer;1999;lake george;new york;usa;Adult;Then Came Heaven LaVyrle Spencer 1999
278188;0671644459;7;Awakening;Jude Deveraux;1988;lake george;new york;usa;Adult;Awakening Jude Deveraux 1988
278188;0671644475;5;The Conquest;Jude Deveraux;1991;lake george;new york;usa;Adult;The Conquest Jude Deveraux 1991
278188;0743410181;6;Temptation;Jude Deveraux;2001;lake george;new york;usa;Adult;Temptation Jude Deveraux 2001
278188;080410946X;8;Object Lessons;Anna Quindlen;1992;lake george;new york;usa;Adult;Object Lessons Anna Quindlen 1992
278194;0060926317;8;Mutant Message Down Under;Marlo Morgan;1995;aptos;california;usa;Adult;Mutant Message Down Under Marlo Morgan 1995
278194;0060958014;7;Coastliners : A Novel;Joanne Harris;2003;aptos;california;usa;Adult;Coastliners : A Novel Joanne Harris 2003
278194;0140280553;5;Galileo's Daughter: A Historical Memoir of Science, Faith, and Love;Dava Sobel;2000;aptos;california;usa;Adult;Galileo's Daughter: A Historical Memoir of Science, Faith, and Love Dava Sobel 2000
278194;0345423135;9;The Magic Circle;Katherine Neville;1999;aptos;california;usa;Adult;The Magic Circle Katherine Neville 1999
278194;0385334923;7;Tulip Fever;DEBORAH MOGGACH;2001;aptos;california;usa;Adult;Tulip Fever DEBORAH MOGGACH 2001
278194;0385498802;4;Bee Season: A Novel;Myla Goldberg;2001;aptos;california;usa;Adult;Bee Season: A Novel Myla Goldberg 2001
278194;0440212723;9;Cold Sassy Tree;Olive Ann Burns;1992;aptos;california;usa;Adult;Cold Sassy Tree Olive Ann Burns 1992
278194;0440241537;7;The King of Torts;JOHN GRISHAM;2003;aptos;california;usa;Adult;The King of Torts JOHN GRISHAM 2003
278194;0451209907;5;Quentins;Maeve Binchy;2003;aptos;california;usa;Adult;Quentins Maeve Binchy 2003
278194;0452284449;8;The Virgin Blue;Tracy Chevalier;2003;aptos;california;usa;Adult;The Virgin Blue Tracy Chevalier 2003
278194;051512219X;4;Small Town Girl;Lavyrle Spencer;1998;aptos;california;usa;Adult;Small Town Girl Lavyrle Spencer 1998
278194;0553582364;6;A Traitor to Memory;Elizabeth George;2002;aptos;california;usa;Adult;A Traitor to Memory Elizabeth George 2002
278194;0671683993;8;The Temple of My Familiar;Alice Walker;1990;aptos;california;usa;Adult;The Temple of My Familiar Alice Walker 1990
278194;0688177859;9;Ahab's Wife: Or, The Star-Gazer: A Novel;Sena Jeter Naslund;2000;aptos;california;usa;Adult;Ahab's Wife: Or, The Star-Gazer: A Novel Sena Jeter Naslund 2000
278194;0802139256;6;Peace Like a River;Leif Enger;2002;aptos;california;usa;Adult;Peace Like a River Leif Enger 2002
278202;0060198346;3;The Sky Is Falling;Sidney Sheldon;2000;coral springs;florida;usa;Adult;The Sky Is Falling Sidney Sheldon 2000
278202;014025448X;2;At Home in Mitford (The Mitford Years);Jan Karon;1996;coral springs;florida;usa;Adult;At Home in Mitford (The Mitford Years) Jan Karon 1996
278202;0312252617;4;Fast Women;Jennifer Crusie;2001;coral springs;florida;usa;Adult;Fast Women Jennifer Crusie 2001
278202;0385316925;3;Fortune's Hand;Belva Plain;1999;coral springs;florida;usa;Adult;Fortune's Hand Belva Plain 1999
278202;0385319568;9;The Long Road Home;DANIELLE STEEL;1998;coral springs;florida;usa;Adult;The Long Road Home DANIELLE STEEL 1998
278202;0385324057;3;Summer Sisters;Judy Blume;1998;coral springs;florida;usa;Adult;Summer Sisters Judy Blume 1998
278202;0385334710;10;Looking Back;Belva Plain;2001;coral springs;florida;usa;Adult;Looking Back Belva Plain 2001
278202;0385497466;3;The Brethren;JOHN GRISHAM;2000;coral springs;florida;usa;Adult;The Brethren JOHN GRISHAM 2000
278202;0399145060;5;The Edge;Catherine Coulter;1999;coral springs;florida;usa;Adult;The Edge Catherine Coulter 1999
278202;0399148019;3;The Absence of Nectar;Kathy Hepinstall;2001;coral springs;florida;usa;Adult;The Absence of Nectar Kathy Hepinstall 2001
278202;0446527017;1;Standoff;Sandra Brown;2000;coral springs;florida;usa;Adult;Standoff Sandra Brown 2000
278202;0446527130;8;Envy;Sandra Brown;2001;coral springs;florida;usa;Adult;Envy Sandra Brown 2001
278202;0553104136;4;In a Class by Itself;Sandra Brown;1999;coral springs;florida;usa;Adult;In a Class by Itself Sandra Brown 1999
278202;068815090X;3;Dead Even;Brad Meltzer;1998;coral springs;florida;usa;Adult;Dead Even Brad Meltzer 1998
278202;0743206029;8;On the Street Where You Live : A Novel;Mary Higgins Clark;2001;coral springs;florida;usa;Adult;On the Street Where You Live : A Novel Mary Higgins Clark 2001
278221;0440216745;7;Whispers;BELVA PLAIN;1994;oshawa;ontario;canada;Adult;Whispers BELVA PLAIN 1994
278221;0446613436;7;The Guardian;Nicholas Sparks;2004;oshawa;ontario;canada;Adult;The Guardian Nicholas Sparks 2004
278221;0553582755;9;One Door Away from Heaven;Dean R. Koontz;2002;oshawa;ontario;canada;Adult;One Door Away from Heaven Dean R. Koontz 2002
278221;0743460529;8;Daddy's Little Girl;Mary Higgins Clark;2003;oshawa;ontario;canada;Adult;Daddy's Little Girl Mary Higgins Clark 2003
278221;0804106304;9;The Joy Luck Club;Amy Tan;1994;oshawa;ontario;canada;Adult;The Joy Luck Club Amy Tan 1994
278221;0840776381;8;Dead Air: A Novel;Bob Larson;1991;oshawa;ontario;canada;Adult;Dead Air: A Novel Bob Larson 1991
278356;0312265859;7;Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel);Janet Evanovich;2002;lakeland;tennessee;usa;Middle Age;Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel) Janet Evanovich 2002
278356;0374270325;9;A Man in Full;Tom Wolfe;1998;lakeland;tennessee;usa;Middle Age;A Man in Full Tom Wolfe 1998
278356;0439064872;8;Harry Potter and the Chamber of Secrets (Book 2);J. K. Rowling;2000;lakeland;tennessee;usa;Middle Age;Harry Potter and the Chamber of Secrets (Book 2) J. K. Rowling 2000
278356;0439136369;10;Harry Potter and the Prisoner of Azkaban (Book 3);J. K. Rowling;2001;lakeland;tennessee;usa;Middle Age;Harry Potter and the Prisoner of Azkaban (Book 3) J. K. Rowling 2001
278356;0439139600;10;Harry Potter and the Goblet of Fire (Book 4);J. K. Rowling;2002;lakeland;tennessee;usa;Middle Age;Harry Potter and the Goblet of Fire (Book 4) J. K. Rowling 2002
278356;043935806X;10;Harry Potter and the Order of the Phoenix (Book 5);J. K. Rowling;2003;lakeland;tennessee;usa;Middle Age;Harry Potter and the Order of the Phoenix (Book 5) J. K. Rowling 2003
278356;0671016768;8;Bloodstream;Tess Gerritsen;1999;lakeland;tennessee;usa;Middle Age;Bloodstream Tess Gerritsen 1999
278390;0375409440;8;Love;TONI MORRISON;2003;elburn;illinois;usa;Adult;Love TONI MORRISON 2003
278390;0380730847;7;"The Forgotten (Peter Decker &amp; Rina Lazarus Novels (Paperback))";Faye Kellerman;2002;elburn;illinois;usa;Adult;"The Forgotten (Peter Decker &amp; Rina Lazarus Novels (Paperback)) Faye Kellerman 2002"
278390;0385313667;7;Total Recall: A V.I. Warshawski Novel;Sara Paretsky;2001;elburn;illinois;usa;Adult;Total Recall: A V.I. Warshawski Novel Sara Paretsky 2001
278390;0399147195;7;P Is for Peril (Kinsey Millhone Mysteries (Hardcover));Sue Grafton;2001;elburn;illinois;usa;Adult;P Is for Peril (Kinsey Millhone Mysteries (Hardcover)) Sue Grafton 2001
278390;0425182908;4;Isle of Dogs;Patricia Cornwell;2002;elburn;illinois;usa;Adult;Isle of Dogs Patricia Cornwell 2002
278390;0440236053;7;Writ of Execution;Perri O'Shaughnessy;2002;elburn;illinois;usa;Adult;Writ of Execution Perri O'Shaughnessy 2002
278390;044661257X;8;If Looks Could Kill;Kate White;2003;elburn;illinois;usa;Adult;If Looks Could Kill Kate White 2003
278390;0553569058;9;The Robber Bride;Margaret Atwood;1995;elburn;illinois;usa;Adult;The Robber Bride Margaret Atwood 1995
278390;0671027360;7;"Angels &amp; Demons";Dan Brown;2001;elburn;illinois;usa;Adult;"Angels &amp; Demons Dan Brown 2001"
278390;0671683993;10;The Temple of My Familiar;Alice Walker;1990;elburn;illinois;usa;Adult;The Temple of My Familiar Alice Walker 1990
278390;080410753X;9;The Kitchen God's Wife;Amy Tan;1992;elburn;illinois;usa;Adult;The Kitchen God's Wife Amy Tan 1992
278418;0345352459;7;Blue Adept (Apprentice Adept (Paperback));Piers Anthony;1991;omaha;nebraska;usa;Adult;Blue Adept (Apprentice Adept (Paperback)) Piers Anthony 1991
278418;0345369335;7;The Renegades of Pern (Dragonriders of Pern (Paperback));Anne McCaffrey;1990;omaha;nebraska;usa;Adult;The Renegades of Pern (Dragonriders of Pern (Paperback)) Anne McCaffrey 1990
278418;0394800168;10;Green Eggs and Ham (I Can Read It All by Myself Beginner Books);Dr. Seuss;1960;omaha;nebraska;usa;Adult;Green Eggs and Ham (I Can Read It All by Myself Beginner Books) Dr. Seuss 1960
278418;0394820371;8;The Phantom Tollbooth;Norton Juster;1993;omaha;nebraska;usa;Adult;The Phantom Tollbooth Norton Juster 1993
278418;042513525X;5;Hideaway;Dean R. Koontz;1992;omaha;nebraska;usa;Adult;Hideaway Dean R. Koontz 1992
278418;0425140032;5;Dragon Tears;Dean R. Koontz;1995;omaha;nebraska;usa;Adult;Dragon Tears Dean R. Koontz 1995
278418;0425178102;7;Big Trouble;Dave Barry;2001;omaha;nebraska;usa;Adult;Big Trouble Dave Barry 2001
278418;042518630X;7;Purity in Death;J.D. Robb;2002;omaha;nebraska;usa;Adult;Purity in Death J.D. Robb 2002
278418;0440184622;7;Tai-Pan;JAMES CLAVELL;1986;omaha;nebraska;usa;Adult;Tai-Pan JAMES CLAVELL 1986
278418;0440207622;7;Daddy;DANIELLE STEEL;1990;omaha;nebraska;usa;Adult;Daddy DANIELLE STEEL 1990
278418;044056753X;5;Palomino;Danielle Steel;1981;omaha;nebraska;usa;Adult;Palomino Danielle Steel 1981
278418;0515130389;8;Carolina Moon;Nora Roberts;2001;omaha;nebraska;usa;Adult;Carolina Moon Nora Roberts 2001
278418;0515131229;8;Dance upon the Air (Three Sisters Island Trilogy);Nora Roberts;2003;omaha;nebraska;usa;Adult;Dance upon the Air (Three Sisters Island Trilogy) Nora Roberts 2003
278418;0553131834;9;Pearl;John Steinbeck;0;omaha;nebraska;usa;Adult;Pearl John Steinbeck 0
278418;0786862572;5;I'm Not Really Here;Tim Allen;1996;omaha;nebraska;usa;Adult;I'm Not Really Here Tim Allen 1996
278535;0061094129;10;Legal Tender;Lisa Scottoline;1997;oshkosh;wisconsin;usa;Adult;Legal Tender Lisa Scottoline 1997
278535;0425178765;8;Easy Prey;John Sandford;2001;oshkosh;wisconsin;usa;Adult;Easy Prey John Sandford 2001
278535;0425182878;9;Chosen Prey;John Sandford;2004;oshkosh;wisconsin;usa;Adult;Chosen Prey John Sandford 2004
278535;0440221595;7;The Glass Lake;Maeve Binchy;1996;oshkosh;wisconsin;usa;Adult;The Glass Lake Maeve Binchy 1996
278535;0446605484;10;Roses Are Red (Alex Cross Novels);James Patterson;2001;oshkosh;wisconsin;usa;Adult;Roses Are Red (Alex Cross Novels) James Patterson 2001
278535;0446610038;10;1st to Die: A Novel;James Patterson;2002;oshkosh;wisconsin;usa;Adult;1st to Die: A Novel James Patterson 2002
278535;0446611212;9;Violets Are Blue;James Patterson;2002;oshkosh;wisconsin;usa;Adult;Violets Are Blue James Patterson 2002
278535;0449003787;9;"\O\"" Is for Outlaw""";SUE GRAFTON;2001;oshkosh;wisconsin;usa;Adult;"\O\"" Is for Outlaw"" SUE GRAFTON 2001"
278535;0449219461;8;H Is for Homicide (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1993;oshkosh;wisconsin;usa;Adult;H Is for Homicide (Kinsey Millhone Mysteries (Paperback)) Sue Grafton 1993
278535;0553213180;6;Anne's House of Dreams;L.M. MONTGOMERY;1983;oshkosh;wisconsin;usa;Adult;Anne's House of Dreams L.M. MONTGOMERY 1983
278535;0553269216;8;Rainbow Valley (Anne of Green Gables Novels (Paperback));L. M. Montgomery;1985;oshkosh;wisconsin;usa;Adult;Rainbow Valley (Anne of Green Gables Novels (Paperback)) L. M. Montgomery 1985
278554;0060096195;9;The Boy Next Door;Meggin Cabot;2002;takasaki;gunma;japan;Young Adult;The Boy Next Door Meggin Cabot 2002
278554;0140292683;8;The Girls' Guide to Hunting and Fishing;Melissa Bank;2000;takasaki;gunma;japan;Young Adult;The Girls' Guide to Hunting and Fishing Melissa Bank 2000
278554;0140293450;8;About a Boy;Nick Hornby;2000;takasaki;gunma;japan;Young Adult;About a Boy Nick Hornby 2000
278554;0152050167;10;The Whale Rider;Witi Ihimaera;2003;takasaki;gunma;japan;Young Adult;The Whale Rider Witi Ihimaera 2003
278554;0330375253;8;Bridget Jones's Diary;Helen Fielding;2001;takasaki;gunma;japan;Young Adult;Bridget Jones's Diary Helen Fielding 2001
278554;0345423097;10;Joy School (Ballantine Reader's Circle);ELIZABETH BERG;1998;takasaki;gunma;japan;Young Adult;Joy School (Ballantine Reader's Circle) ELIZABETH BERG 1998
278554;0385730586;9;Sisterhood of the Traveling Pants;ANN BRASHARES;2003;takasaki;gunma;japan;Young Adult;Sisterhood of the Traveling Pants ANN BRASHARES 2003
278582;0312980140;7;Seven Up (A Stephanie Plum Novel);Janet Evanovich;2002;slidell;louisiana;usa;Adult;Seven Up (A Stephanie Plum Novel) Janet Evanovich 2002
278582;0312983298;3;Full Speed (Janet Evanovich's Full Series);Janet Evanovich;2003;slidell;louisiana;usa;Adult;Full Speed (Janet Evanovich's Full Series) Janet Evanovich 2003
278582;0312983867;7;Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel);Janet Evanovich;2003;slidell;louisiana;usa;Adult;Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel) Janet Evanovich 2003
278582;0312990456;5;One for the Money (A Stephanie Plum Novel);Janet Evanovich;2003;slidell;louisiana;usa;Adult;One for the Money (A Stephanie Plum Novel) Janet Evanovich 2003
278582;0312991460;6;To the Nines (A Stephanie Plum Novel);Janet Evanovich;2004;slidell;louisiana;usa;Adult;To the Nines (A Stephanie Plum Novel) Janet Evanovich 2004
278582;0345350499;10;The Mists of Avalon;MARION ZIMMER BRADLEY;1987;slidell;louisiana;usa;Adult;The Mists of Avalon MARION ZIMMER BRADLEY 1987
